,InstituteId,Institution, City
600,E100,K N S Institute of Technology  Bangalore [E100],"Uttarahalli Hobli, Bengaluru"
601,E100,K N S Institute of Technology  Bangalore [E100],"Uttarahalli Hobli, Bengaluru"
602,E100,K N S Institute of Technology  Bangalore [E100],"Uttarahalli Hobli, Bengaluru"
603,E100,K N S Institute of Technology  Bangalore [E100],"Uttarahalli Hobli, Bengaluru"
604,E100,K N S Institute of Technology  Bangalore [E100],"Uttarahalli Hobli, Bengaluru"
605,E100,K N S Institute of Technology  Bangalore [E100],"Uttarahalli Hobli, Bengaluru"
606,E101,"Channabasaveshwara Institute of Technology  Gubbi, Tumkur [E101]","Gubbi, Tumakuru"
607,E101,"Channabasaveshwara Institute of Technology  Gubbi, Tumkur [E101]","Gubbi, Tumakuru"
608,E101,"Channabasaveshwara Institute of Technology  Gubbi, Tumkur [E101]","Gubbi, Tumakuru"
609,E101,"Channabasaveshwara Institute of Technology  Gubbi, Tumkur [E101]","Gubbi, Tumakuru"
610,E101,"Channabasaveshwara Institute of Technology  Gubbi, Tumkur [E101]","Gubbi, Tumakuru"
611,E101,"Channabasaveshwara Institute of Technology  Gubbi, Tumkur [E101]","Gubbi, Tumakuru"
612,E101,"Channabasaveshwara Institute of Technology  Gubbi, Tumkur [E101]","Gubbi, Tumakuru"
613,E102,DONBOSCO Institute of Technology  Bangalore [E102],"Kumbalgodu,Bengaluru"
614,E102,DONBOSCO Institute of Technology  Bangalore [E102],"Kumbalgodu,Bengaluru"
615,E102,DONBOSCO Institute of Technology  Bangalore [E102],"Kumbalgodu,Bengaluru"
616,E102,DONBOSCO Institute of Technology  Bangalore [E102],"Kumbalgodu,Bengaluru"
617,E102,DONBOSCO Institute of Technology  Bangalore [E102],"Kumbalgodu,Bengaluru"
618,E102,DONBOSCO Institute of Technology  Bangalore [E102],"Kumbalgodu,Bengaluru"
619,E102,DONBOSCO Institute of Technology  Bangalore [E102],"Kumbalgodu,Bengaluru"
620,E102,DONBOSCO Institute of Technology  Bangalore [E102],"Kumbalgodu,Bengaluru"
621,E103,Global Academy of Technology  Bangalore [E103],"RR Nagar, Bengaluru"
622,E103,Global Academy of Technology  Bangalore [E103],"RR Nagar, Bengaluru"
623,E103,Global Academy of Technology  Bangalore [E103],"RR Nagar, Bengaluru"
624,E103,Global Academy of Technology  Bangalore [E103],"RR Nagar, Bengaluru"
625,E103,Global Academy of Technology  Bangalore [E103],"RR Nagar, Bengaluru"
626,E103,Global Academy of Technology  Bangalore [E103],"RR Nagar, Bengaluru"
627,E103,Global Academy of Technology  Bangalore [E103],"RR Nagar, Bengaluru"
628,E103,Global Academy of Technology  Bangalore [E103],"RR Nagar, Bengaluru"
629,E103,Global Academy of Technology  Bangalore [E103],"RR Nagar, Bengaluru"
630,E103,Global Academy of Technology  Bangalore [E103],"RR Nagar, Bengaluru"
631,E104,Nagarjuna College of Engineering and Technology  Bangalore (R) [E104],"Hyderabad highway , Bengaluru"
632,E104,Nagarjuna College of Engineering and Technology  Bangalore (R) [E104],"Hyderabad highway , Bengaluru"
633,E104,Nagarjuna College of Engineering and Technology  Bangalore (R) [E104],"Hyderabad highway , Bengaluru"
634,E104,Nagarjuna College of Engineering and Technology  Bangalore (R) [E104],"Hyderabad highway , Bengaluru"
635,E104,Nagarjuna College of Engineering and Technology  Bangalore (R) [E104],"Hyderabad highway , Bengaluru"
636,E104,Nagarjuna College of Engineering and Technology  Bangalore (R) [E104],"Hyderabad highway , Bengaluru"
637,E105,Nitte Meenakshi Institutute of Technology  Bangalore [E105],"Yelahanka, Bengaluru"
638,E105,Nitte Meenakshi Institutute of Technology  Bangalore [E105],"Yelahanka, Bengaluru"
639,E105,Nitte Meenakshi Institutute of Technology  Bangalore [E105],"Yelahanka, Bengaluru"
640,E105,Nitte Meenakshi Institutute of Technology  Bangalore [E105],"Yelahanka, Bengaluru"
641,E105,Nitte Meenakshi Institutute of Technology  Bangalore [E105],"Yelahanka, Bengaluru"
642,E105,Nitte Meenakshi Institutute of Technology  Bangalore [E105],"Yelahanka, Bengaluru"
643,E105,Nitte Meenakshi Institutute of Technology  Bangalore [E105],"Yelahanka, Bengaluru"
644,E105,Nitte Meenakshi Institutute of Technology  Bangalore [E105],"Yelahanka, Bengaluru"
645,E105,Nitte Meenakshi Institutute of Technology  Bangalore [E105],"Yelahanka, Bengaluru"
646,E105,Nitte Meenakshi Institutute of Technology  Bangalore [E105],"Yelahanka, Bengaluru"
647,E105,Nitte Meenakshi Institutute of Technology  Bangalore [E105],"Yelahanka, Bengaluru"
648,E106,East West Institute of Technology  Bangalore [E106],"Yelahanka, Bengaluru"
649,E106,East West Institute of Technology  Bangalore [E106],"Yelahanka, Bengaluru"
650,E106,East West Institute of Technology  Bangalore [E106],"Yelahanka, Bengaluru"
651,E106,East West Institute of Technology  Bangalore [E106],"Yelahanka, Bengaluru"
652,E106,East West Institute of Technology  Bangalore [E106],"Yelahanka, Bengaluru"
653,E106,East West Institute of Technology  Bangalore [E106],"Yelahanka, Bengaluru"
654,E106,East West Institute of Technology  Bangalore [E106],"Yelahanka, Bengaluru"
655,E106,East West Institute of Technology  Bangalore [E106],"Yelahanka, Bengaluru"
656,E106,East West Institute of Technology  Bangalore [E106],"Yelahanka, Bengaluru"
657,E106,East West Institute of Technology  Bangalore [E106],"Yelahanka, Bengaluru"
658,E107,B N M Institute of Technology  Bangalore [E107],"Bengaluru"
659,E107,B N M Institute of Technology  Bangalore [E107],"Bengaluru"
660,E107,B N M Institute of Technology  Bangalore [E107],"Bengaluru"
661,E107,B N M Institute of Technology  Bangalore [E107],"Bengaluru"
662,E107,B N M Institute of Technology  Bangalore [E107],"Bengaluru"
663,E107,B N M Institute of Technology  Bangalore [E107],"Bengaluru"
664,E108,Sapthagiri College of Engineering  Bangalore [E108],"Hesarghatta Main Rd, Bengaluru"
665,E108,Sapthagiri College of Engineering  Bangalore [E108],"Hesarghatta Main Rd, Bengaluru"
666,E108,Sapthagiri College of Engineering  Bangalore [E108],"Hesarghatta Main Rd, Bengaluru"
667,E108,Sapthagiri College of Engineering  Bangalore [E108],"Hesarghatta Main Rd, Bengaluru"
668,E108,Sapthagiri College of Engineering  Bangalore [E108],"Hesarghatta Main Rd, Bengaluru"
669,E108,Sapthagiri College of Engineering  Bangalore [E108],"Hesarghatta Main Rd, Bengaluru"
670,E108,Sapthagiri College of Engineering  Bangalore [E108],"Hesarghatta Main Rd, Bengaluru"
671,E109,City Engineering College  Bangalore [E109],"Doddakallasandra, Bengaluru"
672,E109,City Engineering College  Bangalore [E109],"Doddakallasandra, Bengaluru"
673,E109,City Engineering College  Bangalore [E109],"Doddakallasandra, Bengaluru"
674,E109,City Engineering College  Bangalore [E109],"Doddakallasandra, Bengaluru"
675,E109,City Engineering College  Bangalore [E109],"Doddakallasandra, Bengaluru"
676,E109,City Engineering College  Bangalore [E109],"Doddakallasandra, Bengaluru"
677,E111,"Sri Venkateshwara College of Engineering  Bettahalsur(P), Bangalore [E111]","Bettahalsur(P), Bengaluru"
678,E111,"Sri Venkateshwara College of Engineering  Bettahalsur(P), Bangalore [E111]","Bettahalsur(P), Bengaluru"
679,E111,"Sri Venkateshwara College of Engineering  Bettahalsur(P), Bangalore [E111]","Bettahalsur(P), Bengaluru"
680,E111,"Sri Venkateshwara College of Engineering  Bettahalsur(P), Bangalore [E111]","Bettahalsur(P), Bengaluru"
681,E111,"Sri Venkateshwara College of Engineering  Bettahalsur(P), Bangalore [E111]","Bettahalsur(P), Bengaluru"
682,E111,"Sri Venkateshwara College of Engineering  Bettahalsur(P), Bangalore [E111]","Bettahalsur(P), Bengaluru"
683,E111,"Sri Venkateshwara College of Engineering  Bettahalsur(P), Bangalore [E111]","Bettahalsur(P), Bengaluru"
684,E111,"Sri Venkateshwara College of Engineering  Bettahalsur(P), Bangalore [E111]","Bettahalsur(P), Bengaluru"
685,E112,Sri Krishna Institute of Technology  Bangalore [E112],"Chikkabanavara, Bengaluru"
686,E112,Sri Krishna Institute of Technology  Bangalore [E112],"Chikkabanavara, Bengaluru"
687,E112,Sri Krishna Institute of Technology  Bangalore [E112],"Chikkabanavara, Bengaluru"
688,E112,Sri Krishna Institute of Technology  Bangalore [E112],"Chikkabanavara, Bengaluru"
689,E112,Sri Krishna Institute of Technology  Bangalore [E112],"Chikkabanavara, Bengaluru"
690,E112,Sri Krishna Institute of Technology  Bangalore [E112],"Chikkabanavara, Bengaluru"
691,E112,Sri Krishna Institute of Technology  Bangalore [E112],"Chikkabanavara, Bengaluru"
692,E113,Sambhram Institute of Technology  Bangalore [E113],"Jalahalli East, Bengaluru"
693,E113,Sambhram Institute of Technology  Bangalore [E113],"Jalahalli East, Bengaluru"
694,E113,Sambhram Institute of Technology  Bangalore [E113],"Jalahalli East, Bengaluru"
695,E113,Sambhram Institute of Technology  Bangalore [E113],"Jalahalli East, Bengaluru"
696,E113,Sambhram Institute of Technology  Bangalore [E113],"Jalahalli East, Bengaluru"
697,E113,Sambhram Institute of Technology  Bangalore [E113],"Jalahalli East, Bengaluru"
698,E113,Sambhram Institute of Technology  Bangalore [E113],"Jalahalli East, Bengaluru"
699,E113,Sambhram Institute of Technology  Bangalore [E113],"Jalahalli East, Bengaluru"
700,E114,G M Institute of Technology  Davanagere [E114],Davanagere
701,E114,G M Institute of Technology  Davanagere [E114],Davanagere
702,E114,G M Institute of Technology  Davanagere [E114],Davanagere
703,E114,G M Institute of Technology  Davanagere [E114],Davanagere
704,E114,G M Institute of Technology  Davanagere [E114],Davanagere
705,E114,G M Institute of Technology  Davanagere [E114],Davanagere
706,E114,G M Institute of Technology  Davanagere [E114],Davanagere
707,E114,G M Institute of Technology  Davanagere [E114],Davanagere
708,E114,G M Institute of Technology  Davanagere [E114],Davanagere
709,E115,"S J B Institute of Technology  Kengeri,Bangalore (ATNMS) [E115]","Kengeri,Bengaluru"
710,E115,"S J B Institute of Technology  Kengeri,Bangalore (ATNMS) [E115]","Kengeri,Bengaluru"
711,E115,"S J B Institute of Technology  Kengeri,Bangalore (ATNMS) [E115]","Kengeri,Bengaluru"
712,E115,"S J B Institute of Technology  Kengeri,Bangalore (ATNMS) [E115]","Kengeri,Bengaluru"
713,E115,"S J B Institute of Technology  Kengeri,Bangalore (ATNMS) [E115]","Kengeri,Bengaluru"
714,E115,"S J B Institute of Technology  Kengeri,Bangalore (ATNMS) [E115]","Kengeri,Bengaluru"
715,E115,"S J B Institute of Technology  Kengeri,Bangalore (ATNMS) [E115]","Kengeri,Bengaluru"
716,E115,"S J B Institute of Technology  Kengeri,Bangalore (ATNMS) [E115]","Kengeri,Bengaluru"
717,E116,R.L.Jalappa Institute of Technology  Bangalore Rural Dist [E116],"Doddaballapur, Bangaluru Rural"
718,E116,R.L.Jalappa Institute of Technology  Bangalore Rural Dist [E116],"Doddaballapur, Bangaluru Rural"
719,E116,R.L.Jalappa Institute of Technology  Bangalore Rural Dist [E116],"Doddaballapur, Bangaluru Rural"
720,E116,R.L.Jalappa Institute of Technology  Bangalore Rural Dist [E116],"Doddaballapur, Bangaluru Rural"
721,E116,R.L.Jalappa Institute of Technology  Bangalore Rural Dist [E116],"Doddaballapur, Bangaluru Rural"
722,E118,RNS Institute of Technology  Bangalore [E118],"RR Nagar, Bengaluru"
723,E118,RNS Institute of Technology  Bangalore [E118],"RR Nagar, Bengaluru"
724,E118,RNS Institute of Technology  Bangalore [E118],"RR Nagar, Bengaluru"
725,E118,RNS Institute of Technology  Bangalore [E118],"RR Nagar, Bengaluru"
726,E118,RNS Institute of Technology  Bangalore [E118],"RR Nagar, Bengaluru"
727,E118,RNS Institute of Technology  Bangalore [E118],"RR Nagar, Bengaluru"
728,E118,RNS Institute of Technology  Bangalore [E118],"RR Nagar, Bengaluru"
729,E118,RNS Institute of Technology  Bangalore [E118],"RR Nagar, Bengaluru"
730,E118,RNS Institute of Technology  Bangalore [E118],"RR Nagar, Bengaluru"
731,E118,RNS Institute of Technology  Bangalore [E118],"RR Nagar, Bengaluru"
732,E119,"K C T Engineering College  Roza(B),Gulbarga [E119]","Roza,Gulbarga"
733,E119,"K C T Engineering College  Roza(B),Gulbarga [E119]","Roza,Gulbarga"
734,E119,"K C T Engineering College  Roza(B),Gulbarga [E119]","Roza,Gulbarga"
735,E119,"K C T Engineering College  Roza(B),Gulbarga [E119]","Roza,Gulbarga"
736,E120,Jnanavikasa Institute of Technology  Ramanagar-Dist [E120],Ramanagar
737,E120,Jnanavikasa Institute of Technology  Ramanagar-Dist [E120],Ramanagar
738,E120,Jnanavikasa Institute of Technology  Ramanagar-Dist [E120],Ramanagar
739,E120,Jnanavikasa Institute of Technology  Ramanagar-Dist [E120],Ramanagar
740,E120,Jnanavikasa Institute of Technology  Ramanagar-Dist [E120],Ramanagar
741,E121,Vivekananada College of Engineering Technology  D K DIST [E121],Dakshina Kannada
742,E121,Vivekananada College of Engineering Technology  D K DIST [E121],Dakshina Kannada
743,E121,Vivekananada College of Engineering Technology  D K DIST [E121],Dakshina Kannada
744,E121,Vivekananada College of Engineering Technology  D K DIST [E121],Dakshina Kannada
745,E121,Vivekananada College of Engineering Technology  D K DIST [E121],Dakshina Kannada
746,E121,Vivekananada College of Engineering Technology  D K DIST [E121],Dakshina Kannada
747,E123,Canara Engineering College Bantwal  DK DIST [E123],"Bantwal,Dakshina Kannada"
748,E123,Canara Engineering College Bantwal  DK DIST [E123],"Bantwal,Dakshina Kannada"
749,E123,Canara Engineering College Bantwal  DK DIST [E123],"Bantwal,Dakshina Kannada"
750,E123,Canara Engineering College Bantwal  DK DIST [E123],"Bantwal,Dakshina Kannada"
751,E123,Canara Engineering College Bantwal  DK DIST [E123],"Bantwal,Dakshina Kannada"
752,E123,Canara Engineering College Bantwal  DK DIST [E123],"Bantwal,Dakshina Kannada"
753,E123,Canara Engineering College Bantwal  DK DIST [E123],"Bantwal,Dakshina Kannada"
754,E124,"Rajiv Gandhi Institute of Technology  R.T Nagar Post, Bangalore [E124]","R.T Nagar Post, Bengaluru"
755,E124,"Rajiv Gandhi Institute of Technology  R.T Nagar Post, Bangalore [E124]","R.T Nagar Post, Bengaluru"
756,E124,"Rajiv Gandhi Institute of Technology  R.T Nagar Post, Bangalore [E124]","R.T Nagar Post, Bengaluru"
757,E124,"Rajiv Gandhi Institute of Technology  R.T Nagar Post, Bangalore [E124]","R.T Nagar Post, Bengaluru"
758,E124,"Rajiv Gandhi Institute of Technology  R.T Nagar Post, Bangalore [E124]","R.T Nagar Post, Bengaluru"
759,E124,"Rajiv Gandhi Institute of Technology  R.T Nagar Post, Bangalore [E124]","R.T Nagar Post, Bengaluru"
760,E126,"B M S Institute of Technology and Management  Yelahanka, Bangalore [E126]","Yelahanka,Bengaluru"
761,E126,"B M S Institute of Technology and Management  Yelahanka, Bangalore [E126]","Yelahanka,Bengaluru"
762,E126,"B M S Institute of Technology and Management  Yelahanka, Bangalore [E126]","Yelahanka,Bengaluru"
763,E126,"B M S Institute of Technology and Management  Yelahanka, Bangalore [E126]","Yelahanka,Bengaluru"
764,E126,"B M S Institute of Technology and Management  Yelahanka, Bangalore [E126]","Yelahanka,Bengaluru"
765,E126,"B M S Institute of Technology and Management  Yelahanka, Bangalore [E126]","Yelahanka,Bengaluru"
766,E126,"B M S Institute of Technology and Management  Yelahanka, Bangalore [E126]","Yelahanka,Bengaluru"
767,E126,"B M S Institute of Technology and Management  Yelahanka, Bangalore [E126]","Yelahanka,Bengaluru"
768,E126,"B M S Institute of Technology and Management  Yelahanka, Bangalore [E126]","Yelahanka,Bengaluru"
769,E127,M S Engineering College  Bangalore Urban [E127],"Off Bengaluru International Airport, Bengaluru"
770,E127,M S Engineering College  Bangalore Urban [E127],"Off Bengaluru International Airport, Bengaluru"
771,E127,M S Engineering College  Bangalore Urban [E127],"Off Bengaluru International Airport, Bengaluru"
772,E127,M S Engineering College  Bangalore Urban [E127],"Off Bengaluru International Airport, Bengaluru"
773,E127,M S Engineering College  Bangalore Urban [E127],"Off Bengaluru International Airport, Bengaluru"
774,E127,M S Engineering College  Bangalore Urban [E127],"Off Bengaluru International Airport, Bengaluru"
775,E128,"Sharnbasva University(Formerly Appa Inst. of Tech.)  Brahmpur, Kalaburagi [E128]","Brahmpur, Gulbarga"
776,E128,"Sharnbasva University(Formerly Appa Inst. of Tech.)  Brahmpur, Kalaburagi [E128]","Brahmpur, Gulbarga"
777,E128,"Sharnbasva University(Formerly Appa Inst. of Tech.)  Brahmpur, Kalaburagi [E128]","Brahmpur, Gulbarga"
778,E128,"Sharnbasva University(Formerly Appa Inst. of Tech.)  Brahmpur, Kalaburagi [E128]","Brahmpur, Gulbarga"
779,E128,"Sharnbasva University(Formerly Appa Inst. of Tech.)  Brahmpur, Kalaburagi [E128]","Brahmpur, Gulbarga"
780,E128,"Sharnbasva University(Formerly Appa Inst. of Tech.)  Brahmpur, Kalaburagi [E128]","Brahmpur, Gulbarga"
781,E128,"Sharnbasva University(Formerly Appa Inst. of Tech.)  Brahmpur, Kalaburagi [E128]","Brahmpur, Gulbarga"
782,E128,"Sharnbasva University(Formerly Appa Inst. of Tech.)  Brahmpur, Kalaburagi [E128]","Brahmpur, Gulbarga"
783,E129,St. Joseph Engineering College  Mangalore [E129],"Mangalore, Dakshina Kannada"
784,E129,St. Joseph Engineering College  Mangalore [E129],"Mangalore, Dakshina Kannada"
785,E129,St. Joseph Engineering College  Mangalore [E129],"Mangalore, Dakshina Kannada"
786,E129,St. Joseph Engineering College  Mangalore [E129],"Mangalore, Dakshina Kannada"
787,E129,St. Joseph Engineering College  Mangalore [E129],"Mangalore, Dakshina Kannada"
788,E129,St. Joseph Engineering College  Mangalore [E129],"Mangalore, Dakshina Kannada"
789,E129,St. Joseph Engineering College  Mangalore [E129],"Mangalore, Dakshina Kannada"
790,E129,St. Joseph Engineering College  Mangalore [E129],"Mangalore, Dakshina Kannada"
791,E130,Shridevi Institute of Engineering and Technology  Tumkur [E130],Tumkur
792,E130,Shridevi Institute of Engineering and Technology  Tumkur [E130],Tumkur
793,E130,Shridevi Institute of Engineering and Technology  Tumkur [E130],Tumkur
794,E130,Shridevi Institute of Engineering and Technology  Tumkur [E130],Tumkur
795,E130,Shridevi Institute of Engineering and Technology  Tumkur [E130],Tumkur
796,E130,Shridevi Institute of Engineering and Technology  Tumkur [E130],Tumkur
797,E130,Shridevi Institute of Engineering and Technology  Tumkur [E130],Tumkur
798,E132,Secab Institute of Engineering and Technology  Bijapur [E132],Bijapur
799,E132,Secab Institute of Engineering and Technology  Bijapur [E132],Bijapur
800,E132,Secab Institute of Engineering and Technology  Bijapur [E132],Bijapur
801,E132,Secab Institute of Engineering and Technology  Bijapur [E132],Bijapur
802,E132,Secab Institute of Engineering and Technology  Bijapur [E132],Bijapur
803,E133,G S S S Institute of Engineering and Technology for Women  Mysore [E133],Mysore
804,E133,G S S S Institute of Engineering and Technology for Women  Mysore [E133],Mysore
805,E133,G S S S Institute of Engineering and Technology for Women  Mysore [E133],Mysore
806,E133,G S S S Institute of Engineering and Technology for Women  Mysore [E133],Mysore
807,E133,G S S S Institute of Engineering and Technology for Women  Mysore [E133],Mysore
808,E133,G S S S Institute of Engineering and Technology for Women  Mysore [E133],Mysore
809,E134,"Smt. Kamala and Sri Venkappa M.Agadi College of Engg. and Tech.  Laxmeshwara-Tq, Gadag Dt. [E134]","Laxmeshwara, Gadag"
810,E134,"Smt. Kamala and Sri Venkappa M.Agadi College of Engg. and Tech.  Laxmeshwara-Tq, Gadag Dt. [E134]","Laxmeshwara, Gadag"
811,E134,"Smt. Kamala and Sri Venkappa M.Agadi College of Engg. and Tech.  Laxmeshwara-Tq, Gadag Dt. [E134]","Laxmeshwara, Gadag"
812,E134,"Smt. Kamala and Sri Venkappa M.Agadi College of Engg. and Tech.  Laxmeshwara-Tq, Gadag Dt. [E134]","Laxmeshwara, Gadag"
813,E134,"Smt. Kamala and Sri Venkappa M.Agadi College of Engg. and Tech.  Laxmeshwara-Tq, Gadag Dt. [E134]","Laxmeshwara, Gadag"
814,E134,"Smt. Kamala and Sri Venkappa M.Agadi College of Engg. and Tech.  Laxmeshwara-Tq, Gadag Dt. [E134]","Laxmeshwara, Gadag"
815,E135,"K L S Viswanathrao Deshpande Institute of Technology  Haliyal, Uttara Kannada -Dist [E135]","Haliyal, Uttara Kannada"
816,E135,"K L S Viswanathrao Deshpande Institute of Technology  Haliyal, Uttara Kannada -Dist [E135]","Haliyal, Uttara Kannada"
817,E135,"K L S Viswanathrao Deshpande Institute of Technology  Haliyal, Uttara Kannada -Dist [E135]","Haliyal, Uttara Kannada"
818,E135,"K L S Viswanathrao Deshpande Institute of Technology  Haliyal, Uttara Kannada -Dist [E135]","Haliyal, Uttara Kannada"
819,E135,"K L S Viswanathrao Deshpande Institute of Technology  Haliyal, Uttara Kannada -Dist [E135]","Haliyal, Uttara Kannada"
820,E135,"K L S Viswanathrao Deshpande Institute of Technology  Haliyal, Uttara Kannada -Dist [E135]","Haliyal, Uttara Kannada"
821,E136,Moodalakatte Institute of Technology  Udupi District [E136],Udupi
822,E136,Moodalakatte Institute of Technology  Udupi District [E136],Udupi
823,E136,Moodalakatte Institute of Technology  Udupi District [E136],Udupi
824,E136,Moodalakatte Institute of Technology  Udupi District [E136],Udupi
825,E136,Moodalakatte Institute of Technology  Udupi District [E136],Udupi
826,E136,Moodalakatte Institute of Technology  Udupi District [E136],Udupi
827,E139,Impact College of Engineering and Applied Sciences  Bangalore [E139],"Sahakara Nagar, Bengaluru"
828,E139,Impact College of Engineering and Applied Sciences  Bangalore [E139],"Sahakara Nagar, Bengaluru"
829,E139,Impact College of Engineering and Applied Sciences  Bangalore [E139],"Sahakara Nagar, Bengaluru"
830,E139,Impact College of Engineering and Applied Sciences  Bangalore [E139],"Sahakara Nagar, Bengaluru"
831,E139,Impact College of Engineering and Applied Sciences  Bangalore [E139],"Sahakara Nagar, Bengaluru"
832,E139,Impact College of Engineering and Applied Sciences  Bangalore [E139],"Sahakara Nagar, Bengaluru"
833,E139,Impact College of Engineering and Applied Sciences  Bangalore [E139],"Sahakara Nagar, Bengaluru"
834,E139,Impact College of Engineering and Applied Sciences  Bangalore [E139],"Sahakara Nagar, Bengaluru"
835,E141,P E S University (Electronic City Campus)  Bangalore [E141],"Electronic city,Bengaluru"
836,E141,P E S University (Electronic City Campus)  Bangalore [E141],"Electronic city,Bengaluru"
837,E141,P E S University (Electronic City Campus)  Bangalore [E141],"Electronic city,Bengaluru"
838,E142,"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist. [E142]","Nagamangala ,Mandya"
839,E142,"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist. [E142]","Nagamangala ,Mandya"
840,E142,"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist. [E142]","Nagamangala ,Mandya"
841,E142,"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist. [E142]","Nagamangala ,Mandya"
842,E142,"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist. [E142]","Nagamangala ,Mandya"
843,E142,"Adichunchanagiri University(Formerly BGSIT)  Nagamangala Taluk,Mandya Dist. [E142]","Nagamangala ,Mandya"
844,E144,Srinivas Institute of Technology  Mangalore. [E144],"Mangalore, Dakshina Kannada"
845,E144,Srinivas Institute of Technology  Mangalore. [E144],"Mangalore, Dakshina Kannada"
846,E144,Srinivas Institute of Technology  Mangalore. [E144],"Mangalore, Dakshina Kannada"
847,E144,Srinivas Institute of Technology  Mangalore. [E144],"Mangalore, Dakshina Kannada"
848,E144,Srinivas Institute of Technology  Mangalore. [E144],"Mangalore, Dakshina Kannada"
849,E144,Srinivas Institute of Technology  Mangalore. [E144],"Mangalore, Dakshina Kannada"
850,E144,Srinivas Institute of Technology  Mangalore. [E144],"Mangalore, Dakshina Kannada"
851,E144,Srinivas Institute of Technology  Mangalore. [E144],"Mangalore, Dakshina Kannada"
852,E144,Srinivas Institute of Technology  Mangalore. [E144],"Mangalore, Dakshina Kannada"
853,E144,Srinivas Institute of Technology  Mangalore. [E144],"Mangalore, Dakshina Kannada"
854,E144,Srinivas Institute of Technology  Mangalore. [E144],"Mangalore, Dakshina Kannada"
855,E144,Srinivas Institute of Technology  Mangalore. [E144],"Mangalore, Dakshina Kannada"
856,E145,"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore [E145]","Kumbalagodu, Bengaluru"
857,E145,"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore [E145]","Kumbalagodu, Bengaluru"
858,E145,"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore [E145]","Kumbalagodu, Bengaluru"
859,E145,"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore [E145]","Kumbalagodu, Bengaluru"
860,E145,"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore [E145]","Kumbalagodu, Bengaluru"
861,E145,"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore [E145]","Kumbalagodu, Bengaluru"
862,E145,"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore [E145]","Kumbalagodu, Bengaluru"
863,E145,"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore [E145]","Kumbalagodu, Bengaluru"
864,E145,"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore [E145]","Kumbalagodu, Bengaluru"
865,E146,"Shreedevi Institute of Technology  Kenjar, Mangalore [E146]","Kenjar, Mangalore, Dakshina Kannada"
866,E146,"Shreedevi Institute of Technology  Kenjar, Mangalore [E146]","Kenjar, Mangalore, Dakshina Kannada"
867,E146,"Shreedevi Institute of Technology  Kenjar, Mangalore [E146]","Kenjar, Mangalore, Dakshina Kannada"
868,E146,"Shreedevi Institute of Technology  Kenjar, Mangalore [E146]","Kenjar, Mangalore, Dakshina Kannada"
869,E146,"Shreedevi Institute of Technology  Kenjar, Mangalore [E146]","Kenjar, Mangalore, Dakshina Kannada"
870,E146,"Shreedevi Institute of Technology  Kenjar, Mangalore [E146]","Kenjar, Mangalore, Dakshina Kannada"
871,E146,"Shreedevi Institute of Technology  Kenjar, Mangalore [E146]","Kenjar, Mangalore, Dakshina Kannada"
872,E146,"Shreedevi Institute of Technology  Kenjar, Mangalore [E146]","Kenjar, Mangalore, Dakshina Kannada"
873,E147,T.John Engineering College  Bangalore [E147],"Bannerghatta Main Rd, Bengaluru"
874,E147,T.John Engineering College  Bangalore [E147],"Bannerghatta Main Rd, Bengaluru"
875,E147,T.John Engineering College  Bangalore [E147],"Bannerghatta Main Rd, Bengaluru"
876,E147,T.John Engineering College  Bangalore [E147],"Bannerghatta Main Rd, Bengaluru"
877,E147,T.John Engineering College  Bangalore [E147],"Bannerghatta Main Rd, Bengaluru"
878,E147,T.John Engineering College  Bangalore [E147],"Bannerghatta Main Rd, Bengaluru"
879,E149,Cambridge Institutute of Technology  Bangalore [E149],"Chikkabasavanapura, Bengaluru"
880,E149,Cambridge Institutute of Technology  Bangalore [E149],"Chikkabasavanapura, Bengaluru"
881,E149,Cambridge Institutute of Technology  Bangalore [E149],"Chikkabasavanapura, Bengaluru"
882,E149,Cambridge Institutute of Technology  Bangalore [E149],"Chikkabasavanapura, Bengaluru"
883,E149,Cambridge Institutute of Technology  Bangalore [E149],"Chikkabasavanapura, Bengaluru"
884,E149,Cambridge Institutute of Technology  Bangalore [E149],"Chikkabasavanapura, Bengaluru"
885,E149,Cambridge Institutute of Technology  Bangalore [E149],"Chikkabasavanapura, Bengaluru"
886,E149,Cambridge Institutute of Technology  Bangalore [E149],"Chikkabasavanapura, Bengaluru"
887,E150,P E S Institute of Technology and Management  Shivamogga [E150],Shimoga
888,E150,P E S Institute of Technology and Management  Shivamogga [E150],Shimoga
