,InstituteId,InstituteName,BranchCode,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
262,E038, B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech.  vijayapur,EE,195376,-1,-1,102644,-1,175151,-1,-1,194835,-1,-1,-1,97468,-1,-1,92795,94861,98344,135435,138936,-1,143726,-1,-1
263,E038, B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech.  vijayapur,IE,52853,-1,107600,48181,-1,-1,58276,-1,-1,61441,-1,88744,43813,-1,-1,40401,41614,41160,88520,-1,-1,-1,-1,-1
264,E038, B L D E As V.P. Dr. P. G. Hallakatti College of Engg. and Tech.  vijayapur,ME,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,179434,-1,-1,-1,-1,-1,-1,-1,-1
265,E040," Hira Sugar Institute of Technology  Belagavi District,",CE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
266,E040," Hira Sugar Institute of Technology  Belagavi District,",CS,-1,-1,-1,77541,80468,-1,83866,-1,-1,58643,-1,-1,55702,-1,57645,53523,53952,56952,114358,-1,-1,145073,-1,-1
267,E040," Hira Sugar Institute of Technology  Belagavi District,",EC,-1,-1,-1,104358,-1,-1,104186,-1,-1,-1,-1,-1,91538,-1,-1,84415,85176,101334,197355,198590,-1,178918,-1,-1
268,E040," Hira Sugar Institute of Technology  Belagavi District,",EE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201377,-1,-1,-1,-1,-1,-1,-1,-1
269,E040," Hira Sugar Institute of Technology  Belagavi District,",ME,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
270,E041, P D A College of Engineering  Gulbarga,CE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,203009,-1,-1,-1,-1,-1,-1,-1,-1
271,E041, P D A College of Engineering  Gulbarga,EC,64147,-1,93012,51502,-1,-1,-1,-1,-1,-1,-1,-1,45855,-1,-1,41892,44596,51764,101991,-1,177674,138185,-1,-1
272,E041, P D A College of Engineering  Gulbarga,EE,-1,-1,-1,104983,-1,108004,80242,-1,-1,-1,-1,-1,-1,-1,-1,68438,-1,76824,117436,-1,-1,200382,-1,-1
273,E041, P D A College of Engineering  Gulbarga,IP,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
274,E041, P D A College of Engineering  Gulbarga,ME,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,202218,-1,-1,-1,-1,-1,-1,-1,-1
275,E042, Khaja Banda Nawaz University  Kalburgi,AE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,199997,-1,-1,-1,-1,-1,-1,-1,-1
276,E042, Khaja Banda Nawaz University  Kalburgi,CE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,174150,-1,-1,-1,-1,-1,-1,-1,-1
277,E042, Khaja Banda Nawaz University  Kalburgi,CS,112036,-1,-1,103788,-1,-1,-1,-1,-1,114934,-1,-1,127493,-1,-1,62665,-1,87112,115714,-1,163511,149283,-1,-1
278,E042, Khaja Banda Nawaz University  Kalburgi,EC,172875,-1,-1,166317,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99428,-1,-1,-1,-1,-1,-1,-1,-1
279,E042, Khaja Banda Nawaz University  Kalburgi,ME,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114762,-1,-1,-1,-1,-1,-1,-1,-1
280,E043, Gurunanak Dev Engineering College  Bidar,AI,104067,-1,-1,97326,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62229,-1,-1,112256,-1,-1,-1,-1,-1
281,E043, Gurunanak Dev Engineering College  Bidar,CE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,183408,-1,-1,-1,-1,-1,-1,-1,-1
282,E043, Gurunanak Dev Engineering College  Bidar,CS,-1,-1,-1,62046,-1,-1,-1,-1,-1,47945,-1,-1,50776,-1,-1,38748,-1,43402,56188,-1,108346,41200,-1,-1
283,E043, Gurunanak Dev Engineering College  Bidar,DS,82093,-1,-1,117386,-1,-1,-1,-1,-1,119347,-1,-1,-1,-1,115365,64273,-1,-1,74715,-1,-1,-1,-1,-1
284,E043, Gurunanak Dev Engineering College  Bidar,EC,-1,-1,-1,143784,-1,-1,123598,-1,-1,-1,-1,-1,-1,-1,-1,85081,105247,123485,154254,166687,-1,143995,-1,-1
285,E043, Gurunanak Dev Engineering College  Bidar,EE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201150,-1,-1,-1,-1,-1,-1,-1,-1
286,E043, Gurunanak Dev Engineering College  Bidar,IC,-1,-1,-1,139197,-1,-1,114538,-1,-1,-1,-1,-1,-1,-1,-1,101262,-1,126337,177609,-1,-1,118701,-1,-1
287,E043, Gurunanak Dev Engineering College  Bidar,IE,-1,-1,-1,97119,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,68720,-1,74285,85719,-1,172049,96326,-1,-1
288,E043, Gurunanak Dev Engineering College  Bidar,ME,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
289,E044, Bheemanna Khandre Institute of Technology  Bhalki,CA,-1,-1,-1,178275,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72121,-1,-1,137546,-1,-1,110754,-1,122391
290,E044, Bheemanna Khandre Institute of Technology  Bhalki,CE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200513,-1,-1,-1,-1,-1,-1,-1,-1
291,E044, Bheemanna Khandre Institute of Technology  Bhalki,CH,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,179798,-1,-1,-1,-1,-1,-1,-1,-1
292,E044, Bheemanna Khandre Institute of Technology  Bhalki,CS,64758,-1,-1,72392,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52140,-1,60824,79381,108797,109416,-1,-1,-1
293,E044, Bheemanna Khandre Institute of Technology  Bhalki,CY,-1,-1,-1,159519,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,138946,-1,-1,175414,-1,-1,-1,-1,163434
294,E044, Bheemanna Khandre Institute of Technology  Bhalki,DS,-1,-1,-1,186993,-1,-1,143602,-1,-1,-1,-1,-1,-1,-1,-1,71814,105813,118745,159678,-1,-1,123908,-1,-1
295,E044, Bheemanna Khandre Institute of Technology  Bhalki,EC,-1,-1,-1,151491,-1,-1,125272,-1,-1,-1,-1,-1,-1,-1,-1,104455,-1,131505,203314,-1,-1,133789,145785,-1
296,E044, Bheemanna Khandre Institute of Technology  Bhalki,ME,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,173471,-1,-1,-1,-1,-1,-1,-1,-1
297,E045, Rao Bahadur Y.Mahabaleswarappa Engineering College  Bellari,CA,87712,-1,-1,91944,-1,109158,86365,-1,-1,97687,-1,-1,-1,-1,-1,72836,-1,95094,164507,-1,-1,100087,-1,-1
298,E045, Rao Bahadur Y.Mahabaleswarappa Engineering College  Bellari,CE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,186477,-1,-1,-1,-1,-1,-1,-1,-1
299,E045, Rao Bahadur Y.Mahabaleswarappa Engineering College  Bellari,CS,50270,-1,-1,55375,-1,56247,56278,-1,-1,62828,-1,-1,-1,-1,62931,46198,51232,55811,76846,-1,112182,65001,88129,112977
300,E045, Rao Bahadur Y.Mahabaleswarappa Engineering College  Bellari,DS,-1,-1,-1,92272,-1,-1,107439,-1,-1,104266,-1,-1,-1,-1,-1,87283,-1,-1,159266,-1,-1,-1,-1,-1
301,E045, Rao Bahadur Y.Mahabaleswarappa Engineering College  Bellari,EC,151525,-1,-1,108447,-1,-1,-1,-1,-1,-1,-1,-1,104025,-1,-1,89711,91552,121349,118395,-1,-1,111268,-1,160090
302,E045, Rao Bahadur Y.Mahabaleswarappa Engineering College  Bellari,EE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,203224,-1,-1,-1,-1,-1,-1,-1,-1
303,E045, Rao Bahadur Y.Mahabaleswarappa Engineering College  Bellari,IE,-1,-1,-1,96925,123915,-1,90713,-1,-1,94161,-1,105930,-1,-1,-1,76787,-1,97742,130107,-1,153649,96278,-1,192909
304,E045, Rao Bahadur Y.Mahabaleswarappa Engineering College  Bellari,ME,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
305,E046, H K Es S L N College of Engineering  Raichur,CE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
306,E046, H K Es S L N College of Engineering  Raichur,CS,-1,-1,-1,88327,-1,-1,-1,-1,-1,116982,-1,-1,92986,-1,-1,81314,82043,115631,137063,-1,-1,160405,-1,-1
307,E046, H K Es S L N College of Engineering  Raichur,EC,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,199702,-1,-1,-1,-1,-1,-1,-1,-1
308,E046, H K Es S L N College of Engineering  Raichur,ME,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
309,E047, Malnad College of Engineering  Hassan,CA,43588,-1,-1,32177,-1,33322,-1,-1,-1,32839,-1,-1,-1,-1,-1,26383,41187,27140,96264,-1,-1,128098,-1,-1
310,E047, Malnad College of Engineering  Hassan,CB,45759,-1,70490,44471,-1,-1,-1,-1,-1,53131,-1,-1,-1,-1,-1,39754,66046,46449,100999,-1,-1,157810,-1,-1
311,E047, Malnad College of Engineering  Hassan,CE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,194511,-1,-1,-1,-1,-1,-1,-1,-1
312,E047, Malnad College of Engineering  Hassan,CS,22595,-1,-1,25708,-1,32241,28658,-1,-1,19557,-1,-1,22067,-1,31256,18287,22733,19105,45848,61898,57058,56293,-1,64572
313,E047, Malnad College of Engineering  Hassan,EC,-1,-1,57169,41335,-1,-1,41142,-1,-1,32961,-1,37524,36845,-1,-1,32905,37270,37376,91610,-1,-1,82772,-1,-1
314,E047, Malnad College of Engineering  Hassan,EE,166175,-1,-1,81225,-1,120950,139062,-1,-1,102748,130557,-1,86617,-1,-1,76014,-1,85604,113270,-1,124296,-1,-1,-1
315,E047, Malnad College of Engineering  Hassan,EI,-1,-1,-1,187517,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,159819,-1,-1,187742,-1,-1,-1,-1,-1
316,E047, Malnad College of Engineering  Hassan,IE,29761,-1,-1,32011,-1,37076,27098,-1,-1,27781,-1,-1,28121,-1,36162,25968,34062,29056,71344,-1,-1,90222,-1,90238
317,E048," B M S College of Engineering  Basavanagudi,Bangalore",AD,4149,-1,-1,4037,-1,-1,-1,-1,-1,-1,-1,-1,5324,-1,-1,2911,10891,5092,26412,-1,28184,32060,-1,-1
318,E048," B M S College of Engineering  Basavanagudi,Bangalore",AI,6321,-1,-1,5072,11752,6336,7912,-1,-1,3742,-1,5882,4209,-1,6961,3607,11269,5436,26254,36796,45878,32443,-1,38349
319,E048," B M S College of Engineering  Basavanagudi,Bangalore",BT,53045,-1,-1,35972,-1,-1,64496,-1,-1,31500,-1,-1,34328,-1,36197,22937,-1,25511,41209,-1,-1,56024,-1,-1
320,E048," B M S College of Engineering  Basavanagudi,Bangalore",CB,7869,-1,-1,6943,-1,15454,-1,67780,-1,8980,-1,-1,7697,-1,-1,4539,-1,9115,40638,-1,-1,46824,-1,-1
321,E048," B M S College of Engineering  Basavanagudi,Bangalore",CE,106777,-1,-1,83376,-1,-1,68275,-1,-1,69001,-1,-1,-1,-1,-1,64325,112982,76753,110722,-1,-1,79591,-1,-1
322,E048," B M S College of Engineering  Basavanagudi,Bangalore",CH,63629,-1,162848,52564,-1,-1,-1,-1,-1,67344,-1,-1,57191,-1,-1,41872,-1,68750,157451,-1,-1,130077,-1,-1
323,E048," B M S College of Engineering  Basavanagudi,Bangalore",CS,2623,-1,4832,2953,6480,4214,3860,-1,4755,1594,-1,2339,1977,3565,3055,1037,3057,1817,13450,17704,18099,14210,27763,22641
324,E048," B M S College of Engineering  Basavanagudi,Bangalore",DS,-1,-1,-1,4416,-1,-1,5602,-1,23178,2538,-1,-1,3433,-1,-1,2153,-1,2571,28717,75390,-1,25839,-1,44413
325,E048," B M S College of Engineering  Basavanagudi,Bangalore",EC,6743,-1,-1,9154,18553,11817,15525,-1,-1,5406,-1,8568,7943,-1,10661,5257,13689,8303,34132,51015,53359,37797,-1,46180
326,E048," B M S College of Engineering  Basavanagudi,Bangalore",EI,22801,-1,-1,20512,-1,44889,45901,-1,-1,-1,-1,-1,22779,-1,-1,12254,55527,31583,77321,-1,110203,143302,-1,-1
327,E048," B M S College of Engineering  Basavanagudi,Bangalore",ET,21035,-1,-1,12027,-1,-1,25048,-1,60973,11091,-1,-1,9876,35830,-1,8417,-1,16939,44096,-1,-1,85612,-1,-1
328,E048," B M S College of Engineering  Basavanagudi,Bangalore",IC,-1,-1,12887,5796,-1,-1,-1,-1,-1,7237,-1,-1,6667,-1,-1,3885,18019,7765,31831,112430,-1,45241,-1,137644
329,E048," B M S College of Engineering  Basavanagudi,Bangalore",IE,3939,-1,5781,4335,7993,5281,6438,-1,8063,2301,-1,4017,2792,-1,3916,2034,6820,3819,22204,42821,35644,24825,48140,26984
330,E048," B M S College of Engineering  Basavanagudi,Bangalore",MD,44631,-1,-1,67012,-1,133854,78472,-1,-1,37125,-1,-1,46295,-1,-1,34746,-1,70508,112046,-1,133969,-1,-1,-1
331,E048," B M S College of Engineering  Basavanagudi,Bangalore",ME,72503,-1,-1,54273,83223,85128,59865,-1,-1,-1,-1,-1,39982,-1,-1,38781,-1,64935,111388,-1,190831,153916,-1,-1
332,E048," B M S College of Engineering  Basavanagudi,Bangalore",SE,-1,-1,-1,23355,-1,32785,33251,-1,-1,18654,86203,-1,12822,-1,-1,11671,-1,15951,38975,-1,83548,62903,-1,-1
333,E049, Basaveshwara Engineering College  Bagalkot,AI,48697,-1,-1,34555,-1,38006,36382,-1,-1,39222,-1,-1,33499,-1,-1,30048,33269,35283,86932,-1,87142,92976,-1,-1
334,E049, Basaveshwara Engineering College  Bagalkot,BT,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,126778,-1,161258,185730,-1,-1,-1,-1,-1
335,E049, Basaveshwara Engineering College  Bagalkot,CE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,183120,-1,-1,-1,-1,-1,-1,-1,-1
336,E049, Basaveshwara Engineering College  Bagalkot,CS,-1,-1,-1,29381,-1,-1,26564,-1,45006,-1,-1,-1,-1,-1,-1,21205,23492,24850,58303,67273,61290,46564,-1,-1
337,E049, Basaveshwara Engineering College  Bagalkot,EC,34083,-1,-1,34439,-1,45105,39455,-1,-1,31894,-1,41848,29617,-1,-1,29481,29590,36495,83950,-1,-1,106242,162702,-1
338,E049, Basaveshwara Engineering College  Bagalkot,IE,40452,-1,-1,33331,49077,35204,30906,-1,-1,34488,-1,-1,31131,-1,35322,29843,29908,32023,95045,-1,142808,90403,-1,154700
339,E054," K V G College of Engineering  Sullia,D.K District",CA,121432,-1,-1,151164,-1,-1,-1,-1,-1,92564,-1,133512,103716,-1,-1,92413,115469,111381,170545,-1,-1,156528,-1,-1
340,E054," K V G College of Engineering  Sullia,D.K District",CE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,188867,-1,-1,-1,-1,-1,-1,-1,-1
341,E054," K V G College of Engineering  Sullia,D.K District",CO,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,185077,-1,-1,-1,-1,-1,-1,-1,-1
342,E054," K V G College of Engineering  Sullia,D.K District",CS,-1,-1,-1,103358,-1,114171,82963,-1,-1,80643,-1,-1,93617,-1,126185,77096,-1,112396,130016,-1,185405,117437,-1,139181
343,E054," K V G College of Engineering  Sullia,D.K District",EC,124554,-1,-1,146739,-1,-1,117905,-1,-1,119385,-1,-1,-1,-1,-1,115111,138252,116127,199937,-1,-1,166212,-1,-1
344,E054," K V G College of Engineering  Sullia,D.K District",ME,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,191030,-1,-1,-1,-1,-1,-1,-1,-1
345,E055," P A College of Engineering  Bantwal, Mangalore",AI,-1,-1,-1,175008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,130561,-1,133460,164688,-1,-1,-1,-1,-1
346,E055," P A College of Engineering  Bantwal, Mangalore",BT,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,187146,-1,-1,-1,-1,-1,-1,-1,-1
347,E055," P A College of Engineering  Bantwal, Mangalore",CE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,172688,-1,-1,-1,-1,-1,-1,-1,-1
348,E055," P A College of Engineering  Bantwal, Mangalore",CS,123040,-1,-1,98357,-1,-1,99150,-1,-1,-1,-1,186354,115103,-1,-1,97095,133656,112035,149935,-1,194105,-1,-1,-1
349,E055," P A College of Engineering  Bantwal, Mangalore",EC,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,197214,-1,-1,-1,-1,-1,-1,-1,-1
350,E055," P A College of Engineering  Bantwal, Mangalore",IC,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,196880,-1,-1,-1,-1,-1,-1,-1,-1
351,E055," P A College of Engineering  Bantwal, Mangalore",ME,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,182021,-1,-1,-1,-1,-1,-1,-1,-1
352,E056, The National Institute of Engineering(SOUTH CAMPUS)  Mysore,EC,23151,-1,23998,15629,-1,-1,17745,-1,-1,10865,-1,-1,11849,-1,-1,10764,13111,13817,47064,-1,-1,42117,-1,-1
353,E056, The National Institute of Engineering(SOUTH CAMPUS)  Mysore,EE,26262,-1,65441,30493,-1,44523,37389,77305,-1,24456,40796,-1,27678,-1,-1,24220,-1,26313,54532,-1,-1,53112,-1,-1
354,E056, The National Institute of Engineering(SOUTH CAMPUS)  Mysore,ME,-1,-1,-1,86347,-1,173251,82480,-1,-1,79922,159351,-1,68766,-1,-1,66633,-1,85674,168498,-1,-1,147303,-1,-1
355,E057, JSS Science and Technology University(Formerly SJCE)  Mysore,BT,87831,-1,-1,94798,-1,-1,69096,-1,-1,-1,-1,-1,67710,-1,-1,59348,-1,107671,142281,-1,-1,81462,-1,-1
356,E057, JSS Science and Technology University(Formerly SJCE)  Mysore,CB,-1,-1,25742,14324,-1,-1,20154,-1,-1,6607,-1,-1,11670,-1,-1,6012,17390,9853,41597,-1,75442,16966,-1,-1
357,E057, JSS Science and Technology University(Formerly SJCE)  Mysore,CE,185953,-1,-1,114245,-1,-1,150343,-1,-1,-1,-1,114154,170277,-1,-1,98206,-1,108955,158487,-1,-1,164334,-1,-1
358,E057, JSS Science and Technology University(Formerly SJCE)  Mysore,CS,7101,-1,-1,6844,10860,8642,10198,-1,-1,4097,-1,-1,4714,-1,4818,3525,4666,4636,19827,29926,30901,25402,-1,-1
359,E057, JSS Science and Technology University(Formerly SJCE)  Mysore,CT,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,187289,-1,-1,-1,-1,-1,-1,-1,-1
360,E057, JSS Science and Technology University(Formerly SJCE)  Mysore,EC,20407,-1,-1,10701,-1,-1,-1,32202,-1,9221,-1,12129,7837,-1,-1,7663,-1,9780,41952,-1,109773,28005,-1,-1
361,E057, JSS Science and Technology University(Formerly SJCE)  Mysore,IE,7403,-1,-1,7011,-1,9229,10421,-1,-1,4556,-1,-1,5200,-1,-1,4283,7411,5653,23940,-1,36842,24693,-1,76309
362,E057, JSS Science and Technology University(Formerly SJCE)  Mysore,ME,83118,-1,-1,77865,-1,-1,-1,-1,-1,72232,-1,-1,75207,-1,115635,68945,-1,114205,147035,-1,-1,90695,-1,-1
363,E058, P E S College of Engineering  Mandya,CA,46138,-1,-1,29180,-1,-1,28959,-1,-1,26928,-1,-1,27291,-1,-1,26650,62500,26785,65323,-1,65454,123988,-1,-1
364,E058, P E S College of Engineering  Mandya,CB,48257,63244,-1,60645,-1,85613,44665,-1,-1,38543,-1,-1,38017,-1,-1,35546,-1,41509,146208,-1,-1,-1,-1,-1
365,E058, P E S College of Engineering  Mandya,CE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,198598,-1,-1,-1,-1,-1,-1,-1,-1
366,E058, P E S College of Engineering  Mandya,CS,28223,-1,-1,22319,27152,26203,28392,-1,-1,19273,-1,-1,19666,-1,26939,17729,19290,21608,46829,98277,49342,39832,-1,36500
367,E058, P E S College of Engineering  Mandya,DS,40404,-1,-1,35679,-1,-1,32544,-1,59290,32354,-1,37420,34721,-1,-1,30932,32243,31035,76926,-1,-1,108218,-1,-1
368,E058, P E S College of Engineering  Mandya,EC,42089,-1,-1,34300,45081,41839,52946,-1,-1,30636,-1,-1,30841,-1,34622,29822,33222,32731,70981,-1,155512,75669,-1,86370
369,E058, P E S College of Engineering  Mandya,EE,-1,-1,111974,50185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49371,-1,-1,93064,-1,-1,109893,-1,-1
370,E058, P E S College of Engineering  Mandya,IE,30683,-1,-1,25989,-1,32611,33333,-1,-1,23882,-1,-1,24267,27067,-1,23854,-1,26271,59913,-1,77707,60667,-1,-1
371,E059, P D A College of Engineering  Gulbarga,AI,-1,-1,-1,55896,-1,-1,32401,-1,-1,-1,-1,-1,-1,-1,-1,31385,-1,41182,55810,-1,130900,116759,-1,-1
372,E059, P D A College of Engineering  Gulbarga,CD,-1,-1,-1,58097,-1,-1,-1,-1,-1,120945,-1,-1,-1,-1,66306,50981,-1,-1,76258,-1,169439,100345,-1,-1
373,E059, P D A College of Engineering  Gulbarga,CE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,202278,-1,-1,-1,-1,-1,-1,-1,-1
374,E059, P D A College of Engineering  Gulbarga,CR,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,202836,-1,-1,-1,-1,-1,-1,-1,-1
375,E059, P D A College of Engineering  Gulbarga,CS,27438,-1,-1,33733,-1,76073,31180,-1,-1,40753,-1,-1,27958,-1,-1,26287,28616,36510,42525,-1,58518,48332,-1,-1
376,E059, P D A College of Engineering  Gulbarga,EC,-1,-1,-1,83511,-1,97277,-1,-1,-1,80330,-1,-1,75458,-1,-1,65982,-1,94644,109088,167479,179347,134799,-1,-1
377,E059, P D A College of Engineering  Gulbarga,EE,-1,-1,-1,129042,-1,-1,82564,-1,-1,116108,-1,-1,-1,-1,-1,82290,-1,-1,-1,-1,-1,-1,-1,-1
378,E059, P D A College of Engineering  Gulbarga,EI,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200023,-1,-1,-1,-1,-1,-1,-1,-1
379,E059, P D A College of Engineering  Gulbarga,IE,71662,-1,-1,49020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43501,-1,45374,80105,-1,-1,-1,-1,-1
380,E059, P D A College of Engineering  Gulbarga,IP,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
381,E059, P D A College of Engineering  Gulbarga,ME,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165673,-1,-1,-1,-1,-1,-1,-1,-1
382,E060," Dr. Ambedkar Institute Of Technology  Jnanabharathi Campus,Bangalore",AE,78701,-1,-1,96360,-1,145602,78512,-1,-1,-1,-1,-1,83097,-1,-1,69300,-1,81507,73243,-1,102579,146996,-1,-1
383,E060," Dr. Ambedkar Institute Of Technology  Jnanabharathi Campus,Bangalore","""A",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
384,E060," Dr. Ambedkar Institute Of Technology  Jnanabharathi Campus,Bangalore",In,20710,-1,-1,21923,-1,31532,-1,-1,-1,19924,-1,-1,21217,-1,-1,18685,24359,23678,47390,-1,-1,55009,-1,-1
385,E060," Dr. Ambedkar Institute Of Technology  Jnanabharathi Campus,Bangalore",CB,27260,-1,-1,35676,-1,-1,41096,-1,-1,27582,-1,-1,28147,-1,-1,23161,28084,34292,71007,99426,181819,67992,-1,-1
386,E060," Dr. Ambedkar Institute Of Technology  Jnanabharathi Campus,Bangalore",CE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,189212,-1,-1,-1,-1,-1,-1,-1,-1
387,E060," Dr. Ambedkar Institute Of Technology  Jnanabharathi Campus,Bangalore",CS,15533,-1,-1,18720,-1,20307,26444,-1,-1,14926,-1,-1,15416,-1,-1,14803,19847,16030,35430,-1,46135,33953,-1,39250
388,E060," Dr. Ambedkar Institute Of Technology  Jnanabharathi Campus,Bangalore",EC,-1,-1,-1,28679,-1,30094,36587,-1,63942,-1,-1,-1,27366,36127,-1,26320,-1,28772,67523,-1,-1,68229,-1,-1
389,E060," Dr. Ambedkar Institute Of Technology  Jnanabharathi Campus,Bangalore",IE,-1,-1,21637,19119,-1,-1,21014,-1,-1,18366,-1,-1,17696,-1,-1,16568,21046,19580,41594,83131,-1,45406,-1,-1
390,E061, University B.D.T. college of Engineering  Davangere,CE,161274,-1,-1,178667,-1,193045,143211,-1,-1,134483,-1,-1,-1,-1,-1,112648,141421,126704,157784,-1,184286,156269,-1,-1
391,E061, University B.D.T. college of Engineering  Davangere,CS,23587,-1,-1,21570,-1,24902,23213,-1,29745,26597,54469,-1,19751,-1,-1,19330,20227,20821,37460,-1,39762,44711,-1,50828
392,E061, University B.D.T. college of Engineering  Davangere,EC,32831,-1,-1,42352,44209,45538,42392,-1,-1,34840,-1,-1,35577,-1,-1,29369,-1,36511,81192,105954,101669,73222,-1,92206
393,E061, University B.D.T. college of Engineering  Davangere,EE,69299,121689,-1,70740,-1,-1,69780,-1,140541,65767,-1,88361,53722,-1,-1,53052,-1,75193,99756,-1,100119,97546,-1,153671
394,E061, University B.D.T. college of Engineering  Davangere,EI,88015,-1,113628,105722,-1,119387,92937,-1,-1,171969,-1,185326,93402,162936,-1,84378,98062,89346,169717,-1,-1,176213,-1,-1
395,E061, University B.D.T. college of Engineering  Davangere,IP,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,202083,-1,-1,-1,-1,-1,-1,-1,-1
396,E061, University B.D.T. college of Engineering  Davangere,ME,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,202134,-1,-1,-1,-1,-1,-1,-1,-1
