,InstituteId,InstituteName,BranchCode,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
357,E057, JSS Science and Technology University(Formerly SJCE)  Mysore,CS,7101,0,0,6844,10860,8642,10198,0,0,4097,0,0,4714,0,4818,3525,4666,4636,19827,29926,30901,25402,0,0
358,E057, JSS Science and Technology University(Formerly SJCE)  Mysore,CT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187289,0,0,0,0,0,0,0,0
359,E057, JSS Science and Technology University(Formerly SJCE)  Mysore,EC,20407,0,0,10701,0,0,0,32202,0,9221,0,12129,7837,0,0,7663,0,9780,41952,0,109773,28005,0,0
360,E057, JSS Science and Technology University(Formerly SJCE)  Mysore,IE,7403,0,0,7011,0,9229,10421,0,0,4556,0,0,5200,0,0,4283,7411,5653,23940,0,36842,24693,0,76309
361,E057, JSS Science and Technology University(Formerly SJCE)  Mysore,ME,83118,0,0,77865,0,0,0,0,0,72232,0,0,75207,0,115635,68945,0,114205,147035,0,0,90695,0,0
362,E058, P E S College of Engineering  Mandya,CA,46138,0,0,29180,0,0,28959,0,0,26928,0,0,27291,0,0,26650,62500,26785,65323,0,65454,123988,0,0
363,E058, P E S College of Engineering  Mandya,CB,48257,63244,0,60645,0,85613,44665,0,0,38543,0,0,38017,0,0,35546,0,41509,146208,0,0,0,0,0
364,E058, P E S College of Engineering  Mandya,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198598,0,0,0,0,0,0,0,0
365,E058, P E S College of Engineering  Mandya,CS,28223,0,0,22319,27152,26203,28392,0,0,19273,0,0,19666,0,26939,17729,19290,21608,46829,98277,49342,39832,0,36500
366,E058, P E S College of Engineering  Mandya,DS,40404,0,0,35679,0,0,32544,0,59290,32354,0,37420,34721,0,0,30932,32243,31035,76926,0,0,108218,0,0
367,E058, P E S College of Engineering  Mandya,EC,42089,0,0,34300,45081,41839,52946,0,0,30636,0,0,30841,0,34622,29822,33222,32731,70981,0,155512,75669,0,86370
368,E058, P E S College of Engineering  Mandya,EE,0,0,111974,50185,0,0,0,0,0,0,0,0,0,0,0,49371,0,0,93064,0,0,109893,0,0
369,E058, P E S College of Engineering  Mandya,IE,30683,0,0,25989,0,32611,33333,0,0,23882,0,0,24267,27067,0,23854,0,26271,59913,0,77707,60667,0,0
370,E059, P D A College of Engineering  Gulbarga,AI,0,0,0,55896,0,0,32401,0,0,0,0,0,0,0,0,31385,0,41182,55810,0,130900,116759,0,0
371,E059, P D A College of Engineering  Gulbarga,CD,0,0,0,58097,0,0,0,0,0,120945,0,0,0,0,66306,50981,0,0,76258,0,169439,100345,0,0
372,E059, P D A College of Engineering  Gulbarga,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202278,0,0,0,0,0,0,0,0
373,E059, P D A College of Engineering  Gulbarga,CR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202836,0,0,0,0,0,0,0,0
374,E059, P D A College of Engineering  Gulbarga,CS,27438,0,0,33733,0,76073,31180,0,0,40753,0,0,27958,0,0,26287,28616,36510,42525,0,58518,48332,0,0
375,E059, P D A College of Engineering  Gulbarga,EC,0,0,0,83511,0,97277,0,0,0,80330,0,0,75458,0,0,65982,0,94644,109088,167479,179347,134799,0,0
376,E059, P D A College of Engineering  Gulbarga,EE,0,0,0,129042,0,0,82564,0,0,116108,0,0,0,0,0,82290,0,0,0,0,0,0,0,0
377,E059, P D A College of Engineering  Gulbarga,EI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200023,0,0,0,0,0,0,0,0
378,E059, P D A College of Engineering  Gulbarga,IE,71662,0,0,49020,0,0,0,0,0,0,0,0,0,0,0,43501,0,45374,80105,0,0,0,0,0
379,E059, P D A College of Engineering  Gulbarga,IP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,E059, P D A College of Engineering  Gulbarga,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165673,0,0,0,0,0,0,0,0
381,E060," Dr. Ambedkar Institute Of Technology  Jnanabharathi Campus,Bangalore",AE,78701,0,0,96360,0,145602,78512,0,0,0,0,0,83097,0,0,69300,0,81507,73243,0,102579,146996,0,0
382,E060," Dr. Ambedkar Institute Of Technology  Jnanabharathi Campus,Bangalore",AI,20710,0,0,21923,0,31532,0,0,0,19924,0,0,21217,0,0,18685,24359,23678,47390,0,0,55009,0,0
383,E060," Dr. Ambedkar Institute Of Technology  Jnanabharathi Campus,Bangalore",CB,27260,0,0,35676,0,0,41096,0,0,27582,0,0,28147,0,0,23161,28084,34292,71007,99426,181819,67992,0,0
384,E060," Dr. Ambedkar Institute Of Technology  Jnanabharathi Campus,Bangalore",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189212,0,0,0,0,0,0,0,0
385,E060," Dr. Ambedkar Institute Of Technology  Jnanabharathi Campus,Bangalore",CS,15533,0,0,18720,0,20307,26444,0,0,14926,0,0,15416,0,0,14803,19847,16030,35430,0,46135,33953,0,39250
386,E060," Dr. Ambedkar Institute Of Technology  Jnanabharathi Campus,Bangalore",EC,0,0,0,28679,0,30094,36587,0,63942,0,0,0,27366,36127,0,26320,0,28772,67523,0,0,68229,0,0
387,E060," Dr. Ambedkar Institute Of Technology  Jnanabharathi Campus,Bangalore",IE,0,0,21637,19119,0,0,21014,0,0,18366,0,0,17696,0,0,16568,21046,19580,41594,83131,0,45406,0,0
388,E061, University B.D.T. college of Engineering  Davangere,CE,161274,0,0,178667,0,193045,143211,0,0,134483,0,0,0,0,0,112648,141421,126704,157784,0,184286,156269,0,0
389,E061, University B.D.T. college of Engineering  Davangere,CS,23587,0,0,21570,0,24902,23213,0,29745,26597,54469,0,19751,0,0,19330,20227,20821,37460,0,39762,44711,0,50828
390,E061, University B.D.T. college of Engineering  Davangere,EC,32831,0,0,42352,44209,45538,42392,0,0,34840,0,0,35577,0,0,29369,0,36511,81192,105954,101669,73222,0,92206
391,E061, University B.D.T. college of Engineering  Davangere,EE,69299,121689,0,70740,0,0,69780,0,140541,65767,0,88361,53722,0,0,53052,0,75193,99756,0,100119,97546,0,153671
392,E061, University B.D.T. college of Engineering  Davangere,EI,88015,0,113628,105722,0,119387,92937,0,0,171969,0,185326,93402,162936,0,84378,98062,89346,169717,0,0,176213,0,0
393,E061, University B.D.T. college of Engineering  Davangere,IP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202083,0,0,0,0,0,0,0,0
394,E061, University B.D.T. college of Engineering  Davangere,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202134,0,0,0,0,0,0,0,0
395,E062, Bapuji Institute of Engineering and Technology  Davangere,AI,50249,0,0,38761,0,43553,54242,0,0,38484,0,0,39676,0,0,35248,39136,41045,94195,166177,110260,70042,0,147057
396,E062, Bapuji Institute of Engineering and Technology  Davangere,BT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187930,0,0,0,0,0,0,0,0
397,E062, Bapuji Institute of Engineering and Technology  Davangere,CB,0,0,0,60575,0,0,69314,0,0,0,0,0,62363,109630,0,57662,102918,66302,157142,0,0,142169,0,0
398,E062, Bapuji Institute of Engineering and Technology  Davangere,CD,53359,0,0,58661,0,0,83692,0,147681,107581,0,0,53799,0,0,50240,0,76024,150086,0,0,78818,0,0
399,E062, Bapuji Institute of Engineering and Technology  Davangere,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195530,0,0,0,0,0,0,0,0
400,E062, Bapuji Institute of Engineering and Technology  Davangere,CH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194565,0,0,0,0,0,0,0,0
401,E062, Bapuji Institute of Engineering and Technology  Davangere,CS,28891,0,43493,28447,30120,37025,27974,0,0,22610,0,38509,23495,0,31376,21204,27775,29087,60038,140839,61298,43863,76336,58786
402,E062, Bapuji Institute of Engineering and Technology  Davangere,DS,58346,120280,0,44812,0,61576,38486,0,0,50585,0,0,40286,0,0,37344,0,48525,86444,0,185038,74519,0,0
403,E062, Bapuji Institute of Engineering and Technology  Davangere,EC,43486,0,0,49385,0,55765,51498,0,0,40890,0,46195,38819,0,0,37656,38633,38868,111301,136581,142833,99797,0,122840
404,E062, Bapuji Institute of Engineering and Technology  Davangere,EE,85318,0,0,104526,0,111665,121116,0,0,99467,0,0,0,0,0,70430,90489,90460,134091,0,200987,115736,0,0
405,E062, Bapuji Institute of Engineering and Technology  Davangere,IE,42858,0,0,35544,41477,42635,32549,0,0,36299,0,0,32135,0,38829,29927,35554,35706,109803,128816,126934,65085,0,80396
406,E062, Bapuji Institute of Engineering and Technology  Davangere,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200350,0,0,0,0,0,0,0,0
407,E062, Bapuji Institute of Engineering and Technology  Davangere,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181648,0,0,0,0,0,0,0,0
408,E063, SJM Institute of Techonology  Chitradurga,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199500,0,0,0,0,0,0,0,0
409,E063, SJM Institute of Techonology  Chitradurga,CS,73987,0,0,96182,0,0,74858,0,0,69791,0,0,73390,0,77388,66665,71035,75942,116792,0,120678,92731,0,95939
410,E063, SJM Institute of Techonology  Chitradurga,EC,110358,0,124556,128668,0,0,0,0,0,134133,0,0,122038,0,0,106177,109166,120288,188565,0,0,142440,0,0
411,E063, SJM Institute of Techonology  Chitradurga,EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200169,0,0,0,0,0,0,0,0
412,E063, SJM Institute of Techonology  Chitradurga,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,E064, Adhichunchanagiri Institute of Technology  Chickmagalur,AI,0,0,61413,65574,0,0,62360,0,0,53661,0,0,49577,0,0,48131,0,51231,156485,0,0,146180,194226,0
414,E064, Adhichunchanagiri Institute of Technology  Chickmagalur,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202287,0,0,0,0,0,0,0,0
415,E064, Adhichunchanagiri Institute of Technology  Chickmagalur,CS,44010,0,0,54495,0,0,35440,0,0,32263,0,0,33102,0,48229,32080,61066,38610,83762,171068,125740,80097,0,104554
416,E064, Adhichunchanagiri Institute of Technology  Chickmagalur,DS,81271,0,0,75564,0,0,0,0,0,61000,0,0,58179,0,0,56669,65109,114361,156045,0,0,105565,0,0
417,E064, Adhichunchanagiri Institute of Technology  Chickmagalur,EC,68077,0,0,98116,0,109307,71730,0,0,59908,0,0,63309,0,67262,58006,65174,66706,164735,0,0,160805,0,0
418,E064, Adhichunchanagiri Institute of Technology  Chickmagalur,EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180312,0,0,0,0,0,0,0,0
419,E064, Adhichunchanagiri Institute of Technology  Chickmagalur,IE,0,0,0,64162,0,83616,0,0,0,0,0,0,43481,0,0,40444,0,61268,98261,0,137868,133078,0,0
420,E064, Adhichunchanagiri Institute of Technology  Chickmagalur,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,E065, Jawaharlal Nehru National College of Engineering  Shimoga,AI,35976,0,0,39008,0,47377,39054,0,0,0,0,0,39484,0,0,35513,0,42519,74371,0,111254,61552,0,0
422,E065, Jawaharlal Nehru National College of Engineering  Shimoga,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203067,0,0,0,0,0,0,0,0
423,E065, Jawaharlal Nehru National College of Engineering  Shimoga,CS,24401,0,0,26667,38021,0,21797,0,0,29270,0,0,24071,0,29387,21576,37982,24622,55715,64605,75575,69012,0,78348
424,E065, Jawaharlal Nehru National College of Engineering  Shimoga,DS,46317,0,0,46367,0,59701,51830,0,0,0,89724,0,0,0,0,40881,0,47895,111499,0,0,126322,0,0
425,E065, Jawaharlal Nehru National College of Engineering  Shimoga,EC,0,0,0,48423,0,51898,49272,0,64729,48399,0,0,46726,0,0,42262,47779,50951,98914,0,146155,138287,0,0
426,E065, Jawaharlal Nehru National College of Engineering  Shimoga,EE,103143,0,0,101478,0,0,0,0,0,114546,0,130646,119163,0,0,99027,0,99614,132563,0,0,175987,0,0
427,E065, Jawaharlal Nehru National College of Engineering  Shimoga,ET,0,0,0,175847,0,0,153733,0,0,185852,0,0,157305,0,0,134175,0,138015,152904,0,0,0,0,0
428,E065, Jawaharlal Nehru National College of Engineering  Shimoga,IE,50221,0,0,37895,49517,41724,40924,0,0,38510,0,0,37944,0,39334,31176,35501,33081,93639,117204,119944,128275,0,158251
429,E065, Jawaharlal Nehru National College of Engineering  Shimoga,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,E065, Jawaharlal Nehru National College of Engineering  Shimoga,RI,0,0,0,140508,0,0,0,0,0,0,0,0,147121,0,0,94818,0,153162,129739,0,0,141745,0,0
431,E070," Bahubali College of Engineering  Hassan Dist,",AI,0,0,0,0,0,0,151318,0,0,154296,0,202516,0,0,0,150253,0,0,196945,0,0,0,0,0
432,E070," Bahubali College of Engineering  Hassan Dist,",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,E070," Bahubali College of Engineering  Hassan Dist,",CS,89540,0,0,80564,0,0,0,0,0,92433,0,0,0,0,109212,72648,98075,86391,109252,0,0,0,0,0
434,E070," Bahubali College of Engineering  Hassan Dist,",EC,0,0,0,0,0,0,0,0,0,181565,0,0,0,0,0,178487,191899,0,192321,0,0,0,0,0
435,E070," Bahubali College of Engineering  Hassan Dist,",IE,0,0,0,190521,0,0,0,0,0,0,0,125623,157230,0,0,99513,0,102084,176174,0,195025,199584,0,0
436,E070," Bahubali College of Engineering  Hassan Dist,",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,E071, Vidya Vardhaka College of Engineering  Mysuru,CA,23545,60091,0,21085,0,24625,22129,0,49733,19161,0,0,19514,0,0,17912,38031,19604,51623,0,83280,69321,0,158809
438,E071, Vidya Vardhaka College of Engineering  Mysuru,CE,200367,0,0,0,0,0,175177,0,0,164109,0,0,0,0,0,160556,193076,200308,171186,0,0,174231,0,0
439,E071, Vidya Vardhaka College of Engineering  Mysuru,CS,17757,0,0,14172,18578,19501,20952,0,35176,13247,0,17877,13406,0,16068,12126,13337,15385,40863,55170,51141,36437,69852,48341
440,E071, Vidya Vardhaka College of Engineering  Mysuru,EC,33326,0,0,29080,31254,0,37947,0,0,24001,0,0,24325,0,28317,22928,25372,27650,65140,86355,85011,63622,0,93154
441,E071, Vidya Vardhaka College of Engineering  Mysuru,EE,41531,0,0,40711,0,0,40656,0,0,0,0,52749,37885,0,0,32807,34230,51406,84157,0,111755,86652,0,0
442,E071, Vidya Vardhaka College of Engineering  Mysuru,IE,23560,0,44499,19700,31247,24601,28845,0,0,17935,0,20371,17462,26124,21611,16543,22989,20294,52687,66507,71501,50854,0,76560
443,E071, Vidya Vardhaka College of Engineering  Mysuru,ME,157207,0,0,183607,0,0,196645,0,0,180891,0,0,133098,0,0,118060,119902,152952,197562,0,0,189636,0,0
444,E075, Ballari Institute of Technology and Management  Near Allipur Bellary,AI,53166,0,0,53819,0,78768,51957,0,109477,59109,0,0,59895,0,0,41790,66151,59869,79999,0,184177,81150,0,0
445,E075, Ballari Institute of Technology and Management  Near Allipur Bellary,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203288,0,0,0,0,0,0,0,0
446,E075, Ballari Institute of Technology and Management  Near Allipur Bellary,CF,0,0,0,67888,0,0,59918,0,0,64594,0,0,58612,0,72362,51135,0,52590,86943,0,152491,111924,0,0
447,E075, Ballari Institute of Technology and Management  Near Allipur Bellary,CS,38638,0,0,24018,0,52440,0,0,0,33913,0,0,31680,0,0,21520,32085,35051,40628,0,85273,43374,0,89900
448,E075, Ballari Institute of Technology and Management  Near Allipur Bellary,DS,0,0,0,66125,0,119143,64751,0,0,67556,0,0,49634,0,0,47519,132437,94760,144552,0,0,83213,0,0
449,E075, Ballari Institute of Technology and Management  Near Allipur Bellary,EC,77181,0,0,61027,0,84822,0,0,0,69377,0,0,64396,0,0,54228,0,76445,119755,172867,0,82377,0,0
450,E075, Ballari Institute of Technology and Management  Near Allipur Bellary,EE,144564,0,0,145166,0,0,147425,0,0,0,0,0,0,0,0,106676,145441,145477,199024,0,0,183292,0,0
451,E075, Ballari Institute of Technology and Management  Near Allipur Bellary,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202542,0,0,0,0,0,0,0,0
452,E076," Proudadevaraya Institute of Technology  Indiranagar Hospet, Ballari DT",CA,0,0,0,123418,0,0,112518,0,0,137873,0,0,0,0,0,99218,0,126559,185349,0,0,177068,0,0
453,E076," Proudadevaraya Institute of Technology  Indiranagar Hospet, Ballari DT",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71893,0,0,0,0,0,0,0,0
454,E076," Proudadevaraya Institute of Technology  Indiranagar Hospet, Ballari DT",CS,0,0,0,92139,0,99417,91550,0,0,0,0,0,93146,0,0,54832,96847,80855,151422,0,0,111090,0,0
455,E076," Proudadevaraya Institute of Technology  Indiranagar Hospet, Ballari DT",EC,0,0,0,0,0,0,169107,0,0,0,0,0,190595,0,0,167930,0,0,171332,0,0,0,0,0
456,E076," Proudadevaraya Institute of Technology  Indiranagar Hospet, Ballari DT",EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201077,0,0,0,0,0,0,0,0
457,E076," Proudadevaraya Institute of Technology  Indiranagar Hospet, Ballari DT",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,E077, Vidya Vikas Institute of Engineering and Technology  Mysuru,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199527,0,0,0,0,0,0,0,0
459,E077, Vidya Vikas Institute of Engineering and Technology  Mysuru,CS,36927,0,0,41090,0,42422,0,0,0,35667,0,0,37935,0,0,34127,0,40564,63818,0,0,77347,108836,0
460,E077, Vidya Vikas Institute of Engineering and Technology  Mysuru,EC,78579,0,0,81997,0,84589,79240,0,0,68983,0,0,70083,0,0,67448,80369,71439,101147,162132,149019,124141,0,0
461,E077, Vidya Vikas Institute of Engineering and Technology  Mysuru,EE,166613,0,0,181042,0,0,0,0,0,157380,0,0,167747,0,0,143477,0,155525,168589,0,181914,165764,0,0
462,E077, Vidya Vikas Institute of Engineering and Technology  Mysuru,IE,65382,0,66277,60744,0,0,51954,0,0,43254,0,0,43623,0,0,42428,48561,56539,91275,0,0,124326,177067,0
463,E077, Vidya Vikas Institute of Engineering and Technology  Mysuru,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201251,0,0,0,0,0,0,0,0
464,E078, The Oxford College of Engineering  Bangalore,AI,0,0,0,41107,0,47318,0,0,0,41677,78188,0,38458,0,0,34827,0,34913,88328,0,92650,138331,0,0
465,E078, The Oxford College of Engineering  Bangalore,BT,168990,0,0,173638,0,0,0,0,0,161940,0,0,158100,0,0,147966,0,157623,158551,0,0,184149,0,0
466,E078, The Oxford College of Engineering  Bangalore,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199923,0,0,0,0,0,0,0,0
467,E078, The Oxford College of Engineering  Bangalore,CS,32615,0,0,33321,37662,45543,31904,0,0,28840,0,0,30956,0,0,28057,0,29818,69599,0,103614,90168,0,0
468,E078, The Oxford College of Engineering  Bangalore,EC,62032,0,0,59915,0,73056,59668,0,0,60682,0,66606,56626,0,58737,53476,0,54776,105235,0,198823,154794,0,169728
469,E078, The Oxford College of Engineering  Bangalore,EE,125695,0,0,136662,0,0,113394,0,0,123049,0,0,116959,0,0,110300,153039,147679,177081,0,0,189035,0,0
470,E078, The Oxford College of Engineering  Bangalore,IE,47767,0,0,39313,65378,48523,39441,0,0,40851,0,0,0,0,0,36623,39725,41753,103514,201525,117505,127542,0,172581
471,E078, The Oxford College of Engineering  Bangalore,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190610,0,0,0,0,0,0,0,0
472,E078, The Oxford College of Engineering  Bangalore,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189215,0,0,0,0,0,0,0,0
473,E079, Acharya Institute of Technology  Bangalore,AE,112675,0,0,106193,0,0,92968,0,114411,56368,0,0,57168,0,0,53863,0,65789,95241,0,0,131600,0,0
474,E079, Acharya Institute of Technology  Bangalore,AI,27091,0,0,28933,43660,33868,31266,0,0,25644,0,0,26104,0,36211,25539,27645,29866,66419,0,70224,84828,0,108679
475,E079, Acharya Institute of Technology  Bangalore,BT,0,0,0,173551,0,0,0,0,0,172509,0,0,0,0,0,115040,0,0,185051,0,0,0,0,0
476,E079, Acharya Institute of Technology  Bangalore,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184728,0,0,0,0,0,0,0,0
477,E079, Acharya Institute of Technology  Bangalore,CS,24281,0,0,21015,24223,25736,26621,0,0,18190,0,0,18225,0,23501,17678,19674,22810,53339,59893,61848,43683,0,43942
478,E079, Acharya Institute of Technology  Bangalore,DS,29661,0,0,29625,0,0,28016,0,43384,25305,0,0,26991,0,0,25304,33813,28516,75343,125099,96429,68282,0,0
479,E079, Acharya Institute of Technology  Bangalore,EC,31729,0,0,37631,0,47313,41891,0,51796,31065,0,0,31666,0,0,29936,40175,34695,93909,148066,138768,101080,0,113689
480,E079, Acharya Institute of Technology  Bangalore,EE,66850,0,0,84460,0,113884,68509,0,0,0,0,0,64471,82323,0,62242,0,70908,161517,0,0,126566,0,0
481,E079, Acharya Institute of Technology  Bangalore,IE,26443,0,0,26370,0,29355,29376,0,0,23797,0,0,23654,0,28832,22099,27057,28820,66771,0,79275,74824,120191,164820
482,E079, Acharya Institute of Technology  Bangalore,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202854,0,0,0,0,0,0,0,0
483,E079, Acharya Institute of Technology  Bangalore,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201411,0,0,0,0,0,0,0,0
484,E081, H M S Institute of Technology  Tumkur,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171648,0,0,0,0,0,0,0,0
485,E081, H M S Institute of Technology  Tumkur,CS,114931,0,0,138740,0,0,0,0,0,0,0,0,118810,0,0,113512,0,115911,149404,0,149870,143857,0,157338
486,E081, H M S Institute of Technology  Tumkur,EC,0,0,0,0,0,0,0,0,0,148352,0,0,142132,0,0,132959,0,0,157866,0,0,0,0,0
487,E081, H M S Institute of Technology  Tumkur,EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175698,0,0,0,0,0,0,0,0
488,E081, H M S Institute of Technology  Tumkur,IE,0,0,0,195013,0,0,167473,0,0,0,0,0,0,0,0,141640,0,0,154840,192772,170940,177355,0,0
489,E081, H M S Institute of Technology  Tumkur,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,E082, J S S Academy of Technical Education  Bangalore,CA,26400,0,0,22906,0,30238,29896,0,0,19812,101727,27388,19365,0,0,19356,21934,27078,77693,0,152870,122699,0,0
491,E082, J S S Academy of Technical Education  Bangalore,CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199891,0,0,0,0,0,0,0,0
492,E082, J S S Academy of Technical Education  Bangalore,CS,17974,0,0,18786,23826,23906,21055,0,0,15303,0,0,15412,0,18377,13726,21123,15003,50893,63531,65786,47028,0,59540
493,E082, J S S Academy of Technical Education  Bangalore,EC,35879,0,0,30625,37712,48483,50615,0,0,29255,0,0,29513,0,32132,26795,32835,31984,96683,0,192199,103849,0,107979
494,E082, J S S Academy of Technical Education  Bangalore,EI,133016,0,0,67026,0,0,114408,0,0,67057,0,96539,78935,0,0,66122,103045,78765,174916,0,0,0,0,0
495,E082, J S S Academy of Technical Education  Bangalore,IE,21837,0,0,22619,0,27045,30438,0,0,18747,0,0,18846,0,22026,18014,22438,21247,66982,0,92833,84597,163906,130466
496,E082, J S S Academy of Technical Education  Bangalore,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202676,0,0,0,0,0,0,0,0
497,E082, J S S Academy of Technical Education  Bangalore,RA,0,0,161592,49524,0,0,0,0,0,0,0,0,0,0,0,41190,0,96624,76337,0,0,0,0,0
498,E083, H.K.B.K.College of Engineering  Bangalore,AI,65672,0,0,70988,0,0,0,0,0,56295,0,78293,0,0,0,55482,64716,58940,113417,0,0,120347,0,0
499,E083, H.K.B.K.College of Engineering  Bangalore,CS,48508,0,0,52694,0,76791,47674,0,0,48527,0,0,47876,0,59597,44217,47151,47290,86036,112437,113767,119406,133264,145619
500,E083, H.K.B.K.College of Engineering  Bangalore,EC,88837,0,0,107869,136230,142800,84343,0,106235,87679,0,0,87167,0,0,82049,104143,104999,158893,0,184947,135212,0,0
501,E083, H.K.B.K.College of Engineering  Bangalore,IE,61370,0,83799,68811,0,86235,68451,0,0,60046,0,0,60507,72305,0,59113,0,64026,120494,0,166912,136546,0,0
502,E083, H.K.B.K.College of Engineering  Bangalore,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186194,0,0,0,0,0,0,0,0
503,E085," APS College of Engineering  Somanahalli, Bangalore",CA,0,0,0,0,0,0,0,0,0,0,0,0,82174,0,0,78539,96381,0,119498,0,0,160368,0,0
504,E085," APS College of Engineering  Somanahalli, Bangalore",CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,E085," APS College of Engineering  Somanahalli, Bangalore",CS,56504,0,0,65827,0,67293,0,0,0,0,0,0,59595,0,0,54347,0,56541,0,126891,86471,96664,0,118730
506,E085," APS College of Engineering  Somanahalli, Bangalore",CY,0,0,95466,92618,141599,0,0,0,0,83840,0,0,90936,0,0,81392,0,0,0,0,0,0,0,0
507,E085," APS College of Engineering  Somanahalli, Bangalore",EC,121622,0,0,108839,0,113038,0,153911,0,0,0,0,91898,0,0,89500,0,0,120472,0,187749,0,0,0
508,E085," APS College of Engineering  Somanahalli, Bangalore",IE,83371,0,0,76393,0,90172,99372,0,0,0,0,0,0,0,0,76290,85243,0,126991,0,0,0,0,0
509,E085," APS College of Engineering  Somanahalli, Bangalore",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186171,0,0,0,0,0,0,0,0
510,E086," Sri Sairam College of Engineering(Formerly Shirdi Sai Engg)  Anekal,Bangalore",AI,0,0,0,88899,0,95290,0,0,0,0,0,0,0,0,0,73030,0,85592,135744,0,150136,111677,133678,0
511,E086," Sri Sairam College of Engineering(Formerly Shirdi Sai Engg)  Anekal,Bangalore",CS,64117,0,0,62753,0,70875,55838,0,0,55414,0,0,60842,0,0,55180,66778,57448,101289,117075,109135,108897,0,111906
512,E086," Sri Sairam College of Engineering(Formerly Shirdi Sai Engg)  Anekal,Bangalore",EC,121472,0,0,101877,0,181456,114777,0,0,0,0,0,0,0,102585,93892,113221,98814,155586,0,0,160234,0,0
513,E086," Sri Sairam College of Engineering(Formerly Shirdi Sai Engg)  Anekal,Bangalore",EE,0,0,0,0,0,0,0,0,0,164348,0,0,0,0,0,150384,0,155498,189708,0,0,199394,0,0
514,E086," Sri Sairam College of Engineering(Formerly Shirdi Sai Engg)  Anekal,Bangalore",IE,0,0,0,85107,0,151654,86004,0,0,72391,0,0,76305,0,0,68904,102346,0,137215,0,0,99763,0,0
515,E086," Sri Sairam College of Engineering(Formerly Shirdi Sai Engg)  Anekal,Bangalore",ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199143,0,0,0,0,0,0,0,0
